tweet	label
@user for the best night sleep in the whole wide world . . .	0
@user @user @user @user @user @user @user @user @user @user well then . . . let us kick the tires and light the fires ! maga wwg1wga kag liberalism is a mental disorder url	0
@user @user get her in washington on monday . america first maga	0
@user he is too lazy . just slouches over and waits for the defender to come to him . bum	1
@user russia had ivan the terrible . fsu has willie the terrible . he is to fsu what bitch rod was to michigan and tango charlie was to texas . we pay this piece of shit <money> million to put up <number> points against our first two fbs opponents . even western michigan scores <number> against syracuse .	1
@user you are not alone ! will say prayers for you . hang in there !	0
trumpwashing and us liberals ' historical amnesia are the real definition of trump derangement syndrome . . . url	1
@user @user question : hows that gun control laws up the ass they have working out for them ?	1
@user you are the best player in world right now is just matter of time before the world realizes who you are .	0
@user @user i hope the nfl folds !	0
<number> tourists shot dead in nevada with <number> - gauge sawed - off savage stevens 3 1 1 d . the nra calls gun control research ' unethical ' .	0
@user will antifa fill the streets when kavanaugh is confirmed	0
@user why are you bothering me	1
@user i think you are naive in the extreme . the ata works with the ndp .	0
@user @user @user because they don t exist !	0
@user @user @user sheesh . . . conservatives should quit while they are behind . . . . obnoxious . . .	0
@user do you think he should be impeached ? maga url	0
@user @user @user @user @user always has been a tory !	0
@user guess he forgot to walk the liberal plank !	1
@user antifa to the rescue lol	0
@user @user i could not agree more . and the unions attacking her are politicizing it far more than she is by turning it into a press release . i wrote about this last year . url	0
@user hyperbole ? $EMOJI$ libel ? $EMOJI$ shit fact checking ? $EMOJI$ must be . . . . . . antifa ! $EMOJI$	0
@user let s geaux tigers ! prove yourselves you are worthy ! show the nation ! $EMOJI$	0
@user @user @user ' think she is one of the demoncrats . hard to imagine that a sane ( or living ) person would vote for her .	0
@user @user @user following because she is not only a tacozt bit a sociopath and a moron all lethal combos	1
"@user @user i hope whoever gets seated - kick and cry all you want , someone will get seated - they are a liberals worst nightmare . everyone can look back and say we really fucked ourselves by not confirming . "" do not act like you are protesting kavanaugh , you are still protesting trump ' s win . """	1
"@user @user as a gun control leftist : i ' d rather a child had a responsible parent that locked the front door and didnt let her get involved in the neighbors dv . shir , if the . <number> was where she could grab "" it , but couldnt leavem shes lucky he didnt find it first . """	0
@user @user @user @user @user @user @user typical response from liberals when you are making a strong statement thats hard to argue with . . . $EMOJI$ . bot ! ! great debate angie . maga url	0
@user good !	0
@user @user @user have you all seen this from antifa about disarming people in open carry states ? url	0
@user testing <money> support line is what she is doing new all time high if it does not break	0
@user @user we had a peoples vote on <date> . the people rejected the craven @user worship which you stand for - by a majority of over 1 m . you re contemptuously defying the will of the people & @user <number> ge manifesto & supporting soros in undermining democracy instead	0
@user at this point in time . . . i do not think pres . trump gives a sh*t . . . and neither do i ! lol url	1
@user @user best lead @user & @user most underrated	0
@user @user democrats control the media republicans bow to its pressure democrats control the power	0
@user god help every citizens whether they are republicans or democrats	0
